,id,last_scraped,source,name,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,calendar_last_scraped,number_of_reviews,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month
1054,1077166093178561528,2025-03-18,city scrape,JC/NYC Cozy Retreat: Private Bedroom,501979284,Tatyana,2023-02-20,"Jersey City, NJ",within an hour,100%,96%,t,Journal Square,9,"['email', 'phone']",t,t,,40.73082630538121,-74.059637796061,Private room in home,Private room,2,1.0,1 bath,1.0,1.0,"[""Body soap"", ""Kitchen"", ""Host greets you"", ""Carbon monoxide alarm"", ""Wifi"", ""Hangers"", ""Paid washer \u2013 In building"", ""Conditioner"", ""Fire pit"", ""Paid dryer \u2013 In building"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""Window AC unit"", ""First aid kit"", ""Iron"", ""Clothing storage"", ""Shower gel"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Heating"", ""Essentials"", ""Exterior security cameras on property"", ""Shampoo""]",$84.00,1,365,1.0,365.0,,t,2025-03-18,98,255,21420.0,2024-02-04,2025-03-13,4.86,4.94,4.88,4.77,4.88,4.88,4.79,f,7.19
1055,1077784712360650485,2025-03-18,city scrape,"Small room near Path,25 mins to World Trade Center",29876409,John,2015-03-23,"New York, NY",within an hour,100%,100%,t,McGinley Square,7,"['email', 'phone', 'work_email']",t,t,,40.72697,-74.07128,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,0.0,"[""Smoke alarm"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Hair dryer"", ""Kitchen"", ""Lockbox"", ""Self check-in"", ""Refrigerator"", ""Heating"", ""Essentials"", ""Carbon monoxide alarm"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Shampoo"", ""Air conditioning""]",$42.00,28,365,28.0,365.0,,t,2025-03-18,79,255,10710.0,2024-02-04,2025-02-23,4.8,4.87,4.7,4.92,4.94,4.78,4.82,t,5.79
1056,1078512742237959468,2025-03-18,city scrape,Historic home on quiet street,7044232,Sophie,2013-06-22,"New York, NY",,,67%,f,Bergen-Lafayette,1,"['email', 'phone', 'work_email']",t,t,,40.71133,-74.06097,Entire home,Entire home/apt,4,1.0,1 bath,2.0,0.0,"[""Smoke alarm"", ""Fire extinguisher"", ""First aid kit"", ""Outdoor dining area"", ""Kitchen"", ""Lockbox"", ""TV"", ""BBQ grill"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Dedicated workspace"", ""Self check-in"", ""Air conditioning""]",$184.00,28,365,28.0,365.0,,t,2025-03-18,0,0,0.0,,,,,,,,,,f,
1057,1079261574054166051,2025-03-18,city scrape,Cute Home Near NYC for 4 People,86322585,Imad,2016-07-27,"Jersey City, NJ",within an hour,100%,95%,f,The Heights,1,['phone'],t,t,,40.73502,-74.0548,Entire condo,Entire home/apt,4,1.0,1 bath,2.0,0.0,"[""Cooking basics"", ""Kitchen"", ""TV"", ""Free street parking"", ""Bidet"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Self check-in"", ""Air conditioning"", ""Lockbox"", ""Hangers"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Laundromat nearby"", ""Clothing storage"", ""Books and reading material"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Bathtub""]",$168.00,5,365,4.9,365.0,,t,2025-03-18,25,250,42000.0,2024-04-02,2025-02-18,4.68,4.72,4.68,4.72,4.72,4.08,4.6,f,2.14
1058,1080498631597828395,2025-03-19,previous scrape,Private room - NYC skyline view,350809791,Mehak,2020-06-19,"Jersey City, NJ",a few days or more,0%,0%,f,Hudson Exchange,1,"['email', 'phone', 'work_email']",t,f,,40.72349,-74.03794,Private room in rental unit,Private room,1,,1 private bath,1.0,,"[""Body soap"", ""Hair dryer"", ""Clothing storage: closet"", ""Host greets you"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Air conditioning"", ""City skyline view"", ""Hangers"", ""Room-darkening shades"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Extra pillows and blankets"", ""Heating"", ""Dishes and silverware"", ""BBQ grill"", ""Essentials"", ""Bathtub"", ""River view"", ""Shampoo""]",,30,365,30.0,365.0,,,2025-03-19,1,60,,2024-04-05,2024-04-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0.09
1059,1081117574003814352,2025-03-19,previous scrape,Pipo’s perfect place,559620103,Sonia,2024-01-31,"Jersey City, NJ",within an hour,100%,100%,t,The Heights,1,"['email', 'phone']",t,t,,40.75781,-74.04937,Entire rental unit,Entire home/apt,12,,2 baths,3.0,,"[""Hair dryer"", ""Kitchen"", ""Private patio or balcony"", ""TV"", ""Rice maker"", ""Free street parking"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Toaster"", ""Free washer \u2013 In unit"", ""Trash compactor"", ""Barbecue utensils"", ""Private entrance"", ""Air conditioning"", ""Sound system"", ""Hangers"", ""Free parking on premises"", ""Ethernet connection"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Game console"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Baking sheet"", ""Blender"", ""Freezer"", ""Laundromat nearby"", ""Satinique organic conditioner"", ""Iron"", ""Private BBQ grill: gas"", ""Shower gel"", ""Satinique organic shampoo"", ""Fire extinguisher"", ""Stainless steel oven"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Private backyard \u2013 Fully fenced"", ""Outdoor furniture"", ""Bathtub"", ""Exterior security cameras on property"", ""Drying rack for clothing"", ""G&H organic body soap""]",,28,365,28.0,365.0,,t,2025-03-19,9,255,,2024-02-25,2024-12-25,4.89,4.78,4.89,4.89,4.89,4.89,4.89,t,0.69
1060,1081330776556288227,2025-03-19,previous scrape,"Spacious Studio, pvt entrance, 20 min to Midtown",3258745,Sarah And Josh,2012-08-14,"Jersey City, NJ",within a day,100%,82%,t,The Heights,1,"['email', 'phone']",t,t,Neighborhood highlights,40.7508945,-74.0417398,Entire guest suite,Entire home/apt,2,,1 bath,,,"[""Cooking basics"", ""Body soap"", ""Hair dryer"", ""Kitchen"", ""Smart lock"", ""Gas stove"", ""TV"", ""Coffee maker: drip coffee maker, french press"", ""Heating - split type ductless system"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Toaster"", ""Luggage dropoff allowed"", ""Private entrance"", ""Self check-in"", ""Air conditioning"", ""Hangers"", ""Clothing storage: closet and dresser"", ""Conditioner"", ""Dedicated workspace"", ""Pack \u2019n play/Travel crib - available upon request"", ""Bed linens"", ""Portable fans"", ""Hot water"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""Freezer"", ""Laundromat nearby"", ""Shower gel"", ""Fire extinguisher"", ""Books and reading material"", ""Extra pillows and blankets"", ""Refrigerator"", ""Dishes and silverware"", ""Essentials"", ""Shampoo""]",,5,14,5.0,14.0,,t,2025-03-19,17,170,,2024-03-20,2025-01-02,4.82,4.82,4.76,5.0,5.0,4.76,4.71,f,1.4
1061,1081403731721088464,2025-03-18,city scrape,Entire house with King bed suite. Easy NYC access,75031123,Koffi,2016-05-31,"New York, NY",within an hour,100%,100%,f,West Side,1,"['email', 'phone']",t,f,,40.72204,-74.08186,Entire home,Entire home/apt,7,1.0,1 bath,3.0,4.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Pets allowed"", ""Hair dryer"", ""Kitchen"", ""Smart lock"", ""TV"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Free washer \u2013 In unit"", ""Toaster"", ""Private entrance"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""Hangers"", ""Room-darkening shades"", ""Conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Blender"", ""Smoke alarm"", ""First aid kit"", ""Baking sheet"", ""Cleaning products"", ""Shared backyard \u2013 Fully fenced"", ""Patio or balcony"", ""Freezer"", ""Laundromat nearby"", ""Free dryer \u2013 In unit"", ""Iron"", ""Clothing storage"", ""Shower gel"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Essentials"", ""Bathtub"", ""Shampoo""]",$138.00,28,1125,28.0,1125.0,,t,2025-03-18,29,255,35190.0,2024-02-12,2025-02-22,4.62,4.45,4.41,4.86,4.86,4.45,4.59,f,2.17
1062,1081758516378460237,2025-03-18,city scrape,Garden Plaza 20 min to NYC 3 min to light rail,76127181,Antonio,2016-06-06,"New York, NY",within an hour,100%,98%,f,Bergen-Lafayette,2,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,40.7132336,-74.0796945,Entire home,Entire home/apt,10,1.0,1 bath,3.0,8.0,"[""Dining table"", ""Cooking basics"", ""Pets allowed"", ""Hair dryer"", ""Kitchen"", ""Clothing storage: closet"", ""TV"", ""Free street parking"", ""Standalone high chair"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Board games"", ""Private entrance"", ""Self check-in"", ""Air conditioning"", ""Lockbox"", ""Backyard - Not fully fenced"", ""Hangers"", ""Central heating"", ""Pack \u2019n play/Travel crib"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""Crib - always at the listing"", ""Freezer"", ""Iron"", ""Fire extinguisher"", ""Stainless steel oven"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Dishes and silverware"", ""Stove"", ""Essentials"", ""Bathtub"", ""Exterior security cameras on property""]",$178.00,2,28,2.0,28.0,,t,2025-03-18,31,255,45390.0,2024-03-12,2025-02-11,4.58,4.52,4.58,4.94,4.9,4.16,4.48,f,2.5
1063,1084101342534910235,2025-03-18,city scrape,"Tranquility & Stylish 3- Bedroom , minutes from NY",93727916,Bruno,2016-09-05,,within an hour,100%,99%,f,Journal Square,18,"['email', 'phone']",t,t,Neighborhood highlights,40.7280844,-74.0575858,Entire rental unit,Entire home/apt,8,2.0,2 baths,3.0,6.0,"[""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""Smart lock"", ""TV"", ""Dishwasher"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Self check-in"", ""Air conditioning"", ""Dryer"", ""Hangers"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""Iron"", ""Fire extinguisher"", ""Coffee maker"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Bathtub"", ""Crib"", ""Shampoo""]",$262.00,28,365,28.0,1125.0,,t,2025-03-18,11,255,66810.0,2024-02-11,2025-02-18,3.91,4.09,4.18,4.45,4.27,4.0,4.18,t,0.82
1064,1084113249441914851,2025-03-18,city scrape,"Nice 3 bed apt, minutes to NYC!",93727916,Bruno,2016-09-05,,within an hour,100%,99%,f,Journal Square,18,"['email', 'phone']",t,t,Neighborhood highlights,40.7169482,-74.09074369999999,Entire rental unit,Entire home/apt,8,2.0,2 baths,3.0,5.0,"[""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""Smart lock"", ""TV"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Self check-in"", ""Air conditioning"", ""Hangers"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""Iron"", ""Coffee maker"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Bathtub"", ""Crib"", ""Shampoo""]",$184.00,28,365,28.0,1125.0,,t,2025-03-18,8,255,46920.0,2024-02-19,2024-11-11,4.75,4.5,4.75,5.0,4.75,4.63,4.25,t,0.61
1065,1084245841109289350,2025-03-18,city scrape,Modern & Cozy 2 - Bedroom gem minutes from NYC!,93727916,Bruno,2016-09-05,,within an hour,100%,99%,f,Journal Square,18,"['email', 'phone']",t,t,Neighborhood highlights,40.71203863379527,-74.0941572189331,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,4.0,"[""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""Smart lock"", ""TV"", ""Dishwasher"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Elevator"", ""Private entrance"", ""Self check-in"", ""Air conditioning"", ""Dryer"", ""Hangers"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""Iron"", ""Fire extinguisher"", ""Coffee maker"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Paid parking on premises"", ""Bathtub"", ""Shampoo""]",$165.00,28,365,28.0,1125.0,,t,2025-03-18,7,255,42075.0,2024-05-01,2024-12-16,4.86,5.0,5.0,5.0,5.0,4.71,4.71,t,0.65
1066,1084278528260849862,2025-03-18,city scrape,"Modern & Spacious 2 - Bedroom, minutes from NYC!",93727916,Bruno,2016-09-05,,within an hour,100%,99%,f,Journal Square,18,"['email', 'phone']",t,t,Neighborhood highlights,40.74678,-74.05995,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,4.0,"[""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""Smart lock"", ""TV"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Private entrance"", ""Self check-in"", ""Air conditioning"", ""Hangers"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""Iron"", ""Coffee maker"", ""Long term stays allowed"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Shampoo""]",$133.00,28,365,28.0,1125.0,,t,2025-03-18,11,255,33915.0,2024-03-18,2025-01-06,4.64,4.73,4.91,4.82,5.0,4.64,4.64,t,0.9
1067,1084282683698104143,2025-03-18,city scrape,"Cosy 3 bedroom Retreat, Just minutes from  NYC!",93727916,Bruno,2016-09-05,,within an hour,100%,99%,f,Journal Square,18,"['email', 'phone']",t,t,Neighborhood highlights,40.701356,-74.08118979999999,Entire rental unit,Entire home/apt,8,2.0,2 baths,3.0,5.0,"[""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""Smart lock"", ""TV"", ""Carbon monoxide alarm"", ""Wifi"", ""Toaster"", ""Oven"", ""Private entrance"", ""Self check-in"", ""Air conditioning"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""Iron"", ""Coffee maker"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Bathtub"", ""Shampoo""]",$144.00,28,365,28.0,1125.0,,t,2025-03-18,15,255,36720.0,2024-02-18,2025-03-03,4.87,4.8,4.93,4.93,4.87,4.4,4.73,t,1.14
1068,1084297532702216787,2025-03-18,city scrape,"Cozy 3 - Bed apartment, Minutes from NYC!",93727916,Bruno,2016-09-05,,within an hour,100%,99%,f,Journal Square,18,"['email', 'phone']",t,t,Neighborhood highlights,40.7469599,-74.06027069999999,Entire rental unit,Entire home/apt,8,2.0,2 baths,3.0,5.0,"[""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""Smart lock"", ""TV"", ""Paid parking on premises \u2013 2 spaces"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Private entrance"", ""Self check-in"", ""Air conditioning"", ""Hangers"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""Iron"", ""Coffee maker"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Bathtub"", ""Shampoo""]",$118.00,28,365,28.0,1125.0,,t,2025-03-18,13,255,30090.0,2024-02-11,2025-01-03,4.62,4.46,4.69,4.46,4.62,4.54,4.15,t,0.97
1069,1085549925917598869,2025-03-18,city scrape,Zen-Charming 4bed3bath Entire Single Home in JC,20432864,Chul,2014-08-23,"Edison, NJ",within an hour,100%,99%,,Old Dominion,16,"['email', 'phone']",t,t,,40.70142,-74.07949,Entire home,Entire home/apt,8,3.0,3 baths,4.0,4.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Outdoor dining area"", ""Hair dryer"", ""Kitchen"", ""Smart lock"", ""TV"", ""Dishwasher"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Oven"", ""Toaster"", ""Trash compactor"", ""Board games"", ""Private entrance"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""Dryer"", ""Hangers"", ""Free parking on premises"", ""Conditioner"", ""Fire pit"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Blender"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""Baking sheet"", ""Patio or balcony"", ""Freezer"", ""Iron"", ""Clothing storage"", ""Shower gel"", ""Fire extinguisher"", ""Coffee maker"", ""Long term stays allowed"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Private backyard \u2013 Fully fenced"", ""Essentials"", ""Bathtub"", ""Shampoo""]",$241.00,31,365,31.0,365.0,,t,2025-03-18,42,255,61455.0,2024-02-19,2025-03-03,4.83,4.81,4.9,4.9,4.95,4.17,4.79,f,3.2
1070,1085897016887815027,2025-03-18,city scrape,"Best Views of NYC, 20 Min Away (Entire 3 Bed Unit)",96362532,Isreal,2016-09-22,"Jersey City, NJ",within an hour,100%,94%,t,Bergen-Lafayette,4,"['email', 'phone']",t,f,Neighborhood highlights,40.7157906,-74.0677908,Entire condo,Entire home/apt,6,2.0,2 baths,3.0,3.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Kitchen"", ""Clothing storage: closet"", ""TV"", ""Free street parking"", ""Dishwasher"", ""Wifi"", ""Microwave"", ""Toaster"", ""Oven"", ""Free washer \u2013 In unit"", ""Luggage dropoff allowed"", ""Board games"", ""Private entrance"", ""Self check-in"", ""Coffee"", ""Lockbox"", ""City skyline view"", ""Hangers"", ""Central heating"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""Cleaning products"", ""Window guards"", ""Freezer"", ""Free dryer \u2013 In unit"", ""Iron"", ""Shower gel"", ""Safe"", ""Fire extinguisher"", ""Books and reading material"", ""Central air conditioning"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove"", ""Essentials"", ""Bathtub"", ""Record player""]",$115.00,28,1125,28.0,1125.0,,t,2025-03-18,50,255,29325.0,2024-02-25,2025-03-14,4.78,4.76,4.7,4.78,4.86,3.98,4.64,f,3.87
1071,1087109479179599122,2025-03-18,city scrape,Huge 3BR 3.5BA Duplex w/Rooftop & NYC Views,87962429,Dev And Jackie,2016-08-04,"New Jersey, United States",within an hour,100%,72%,t,The Heights,5,"['email', 'phone']",t,t,,40.75583,-74.04822,Entire home,Entire home/apt,8,3.5,3.5 baths,3.0,6.0,"[""Dining table"", ""Cooking basics"", ""Outdoor dining area"", ""Hair dryer"", ""Kitchen"", ""Smart lock"", ""TV"", ""Free street parking"", ""Dishwasher"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Board games"", ""Barbecue utensils"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""Native body soap"", ""Mini fridge"", ""Sound system"", ""Hangers"", ""Coffee maker: Keurig coffee machine, Nespresso"", ""Central heating"", ""Ethernet connection"", ""Conditioner"", ""Dedicated workspace"", ""Pack \u2019n play/Travel crib"", ""Bed linens"", ""Ceiling fan"", ""Hot water"", ""Wine glasses"", ""Blender"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""Baking sheet"", ""Free dryer"", ""Crib - always at the listing"", ""Patio or balcony"", ""Freezer"", ""Laundromat nearby"", ""Indoor fireplace"", ""Iron"", ""Shower gel"", ""Fire extinguisher"", ""Clothing storage: walk-in closet, closet, wardrobe, and dresser"", ""Extra pillows and blankets"", ""Refrigerator"", ""Dishes and silverware"", ""BBQ grill"", ""Essentials"", ""Bathtub"", ""Exterior security cameras on property"", ""Outdoor furniture"", ""Shampoo""]",$499.00,2,365,2.9,365.0,,t,2025-03-18,42,255,127245.0,2024-03-25,2025-02-23,4.95,4.98,4.9,4.95,4.95,4.6,4.69,f,3.51
1072,1087134389912115312,2025-03-18,city scrape,Roomy Apt near Liberty State Park & NYC Transit!,31240439,Brendan,2015-04-14,"Jersey City, NJ",within an hour,100%,97%,f,Bergen-Lafayette,4,"['email', 'phone', 'work_email']",t,t,,40.71518,-74.07023,Entire home,Entire home/apt,6,1.0,1 bath,2.0,4.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Kitchen"", ""Smart lock"", ""Gas stove"", ""TV"", ""Free street parking"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Luggage dropoff allowed"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""Hangers"", ""Room-darkening shades"", ""Conditioner"", ""Dedicated workspace"", ""Ceiling fan"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""First aid kit"", ""Baking sheet"", ""Cleaning products"", ""Freezer"", ""Iron"", ""Clothing storage"", ""Coffee maker: Keurig coffee machine"", ""Shower gel"", ""Fire extinguisher"", ""Refrigerator"", ""Dishes and silverware"", ""Essentials"", ""Bathtub"", ""Shampoo""]",$77.00,1,28,33.1,1125.0,,t,2025-03-18,40,255,19635.0,2024-03-09,2025-03-17,4.53,4.53,4.53,4.7,4.65,4.3,4.5,f,3.2
1073,1087746500814827472,2025-03-19,previous scrape,Dream Yacht on the Hudson River - New Jersey,479112796,Antoni,2022-09-11,,within an hour,100%,100%,f,Downtown Jersey City,5,"['email', 'phone']",t,t,Neighborhood highlights,40.71337,-74.04138,Boat,Entire home/apt,4,,1 bath,1.0,,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Pets allowed"", ""Outdoor dining area"", ""Hair dryer"", ""Kitchen"", ""TV"", ""Rice maker"", ""Bidet"", ""Wifi"", ""Microwave"", ""Host greets you"", ""Barbecue utensils"", ""Coffee"", ""Air conditioning"", ""Mini fridge"", ""City skyline view"", ""Hangers"", ""Room-darkening shades"", ""Free parking on premises"", ""Conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Portable fans"", ""Wine glasses"", ""Blender"", ""First aid kit"", ""Courtyard view"", ""Hot water kettle"", ""Harbor view"", ""Boat slip"", ""Clothing storage"", ""Shower gel"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""BBQ grill"", ""Paid parking on premises"", ""Essentials"", ""Exterior security cameras on property"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Shampoo""]",,1,5,1.0,5.0,,t,2025-03-19,0,0,,,,,,,,,,,f,
